"","Auth1","Auth2","ref.year","journal","tax_name","top1_tax_name","tax_id"
"4351","Green,K.","Gorziglia,M.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"5715","Maloy,W.L.","Morita,Y.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"5723","Maloy,W.L.","Urasawa,S.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"5731","Maloy,W.L.","Kapikian,A.Z.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"5741","Maloy,W.L.","Chanock,R.M.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"5751","Maloy,W.L.","Gorziglia,M.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"7113","Morita,Y.","Urasawa,S.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"7121","Morita,Y.","Kapikian,A.Z.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"7131","Morita,Y.","Chanock,R.M.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"7141","Morita,Y.","Gorziglia,M.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"8501","Urasawa,S.","Kapikian,A.Z.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"8511","Urasawa,S.","Chanock,R.M.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"8521","Urasawa,S.","Gorziglia,M.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"9881","Kapikian,A.Z.","Chanock,R.M.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"9891","Kapikian,A.Z.","Gorziglia,M.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"11251","Chanock,R.M.","Gorziglia,M.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"112","Rohrmann,G.F.","Pearson,M.N.",1993,"Submitted (02-AUG-1993) George F Rohrmann, Oregon State University,	Dept. of Agricultural Chemistry; Corvallis, Oregon 97331-6502,	U.S.A (E-mail:rohrmann@cgrb.orst.edu, Tel:1-503-737-1793,	Fax:1-503-737-0497)","Orgyia pseudotsugata single capsid nuclopolyhedrovirus","Viruses",10450
"211","Rohrmann,G.F.","Bjornson,R.M.",1993,"Submitted (02-AUG-1993) George F Rohrmann, Oregon State University,	Dept. of Agricultural Chemistry; Corvallis, Oregon 97331-6502,	U.S.A (E-mail:rohrmann@cgrb.orst.edu, Tel:1-503-737-1793,	Fax:1-503-737-0497)","Orgyia pseudotsugata single capsid nuclopolyhedrovirus","Viruses",10450
"39","Rohrmann,G.F.","Ahrens,C.H.",1993,"Submitted (02-AUG-1993) George F Rohrmann, Oregon State University,	Dept. of Agricultural Chemistry; Corvallis, Oregon 97331-6502,	U.S.A (E-mail:rohrmann@cgrb.orst.edu, Tel:1-503-737-1793,	Fax:1-503-737-0497)","Orgyia pseudotsugata single capsid nuclopolyhedrovirus","Viruses",10450
"14511","Pearson,M.N.","Bjornson,R.M.",1993,"Submitted (02-AUG-1993) George F Rohrmann, Oregon State University,	Dept. of Agricultural Chemistry; Corvallis, Oregon 97331-6502,	U.S.A (E-mail:rohrmann@cgrb.orst.edu, Tel:1-503-737-1793,	Fax:1-503-737-0497)","Orgyia pseudotsugata single capsid nuclopolyhedrovirus","Viruses",10450
"1469","Pearson,M.N.","Ahrens,C.H.",1993,"Submitted (02-AUG-1993) George F Rohrmann, Oregon State University,	Dept. of Agricultural Chemistry; Corvallis, Oregon 97331-6502,	U.S.A (E-mail:rohrmann@cgrb.orst.edu, Tel:1-503-737-1793,	Fax:1-503-737-0497)","Orgyia pseudotsugata single capsid nuclopolyhedrovirus","Viruses",10450
"2889","Bjornson,R.M.","Ahrens,C.H.",1993,"Submitted (02-AUG-1993) George F Rohrmann, Oregon State University,	Dept. of Agricultural Chemistry; Corvallis, Oregon 97331-6502,	U.S.A (E-mail:rohrmann@cgrb.orst.edu, Tel:1-503-737-1793,	Fax:1-503-737-0497)","Orgyia pseudotsugata single capsid nuclopolyhedrovirus","Viruses",10450
"113","Ohmori,H.","Haynes,L.L.",1993,"Submitted (20-APR-1993) Institute for Virus Research, Kyoto	University, Kyoto, Japan","Escherichia virus N4","Viruses",10752
"212","Ohmori,H.","Rothman-Denes,L.B.",1993,"Submitted (20-APR-1993) Institute for Virus Research, Kyoto	University, Kyoto, Japan","Escherichia virus N4","Viruses",10752
"14512","Haynes,L.L.","Rothman-Denes,L.B.",1993,"Submitted (20-APR-1993) Institute for Virus Research, Kyoto	University, Kyoto, Japan","Escherichia virus N4","Viruses",10752
"114","Hiti,A.L.","Davis,A.R.",1993,"Submitted (02-AUG-1993) Department of Microbiology and Immunology,	School of Medicine, UCLA, Los Angeles, CA 90024, USA","Influenza A virus (A/WSN/1933(H1N1))","Viruses",382835
"213","Hiti,A.L.","Nayak,D.P.",1993,"Submitted (02-AUG-1993) Department of Microbiology and Immunology,	School of Medicine, UCLA, Los Angeles, CA 90024, USA","Influenza A virus (A/WSN/1933(H1N1))","Viruses",382835
"14513","Davis,A.R.","Nayak,D.P.",1993,"Submitted (02-AUG-1993) Department of Microbiology and Immunology,	School of Medicine, UCLA, Los Angeles, CA 90024, USA","Influenza A virus (A/WSN/1933(H1N1))","Viruses",382835
"115","Both,G.W.","Bellamy,A.R.",1993,"Submitted (03-AUG-1993) Mathematical and Information Sciences,	Commonwealth Scientific and Industrial Research Organisation	(CSIRO), Locked Bag 17, North Ryde, NSW 1670, Australia","Simian rotavirus A/SA11","Viruses",10923
"214","Both,G.W.","Street,J.E.",1993,"Submitted (03-AUG-1993) Mathematical and Information Sciences,	Commonwealth Scientific and Industrial Research Organisation	(CSIRO), Locked Bag 17, North Ryde, NSW 1670, Australia","Simian rotavirus A/SA11","Viruses",10923
"310","Both,G.W.","Siegman,L.J.",1993,"Submitted (03-AUG-1993) Mathematical and Information Sciences,	Commonwealth Scientific and Industrial Research Organisation	(CSIRO), Locked Bag 17, North Ryde, NSW 1670, Australia","Simian rotavirus A/SA11","Viruses",10923
"14514","Bellamy,A.R.","Street,J.E.",1993,"Submitted (03-AUG-1993) Mathematical and Information Sciences,	Commonwealth Scientific and Industrial Research Organisation	(CSIRO), Locked Bag 17, North Ryde, NSW 1670, Australia","Simian rotavirus A/SA11","Viruses",10923
"14610","Bellamy,A.R.","Siegman,L.J.",1993,"Submitted (03-AUG-1993) Mathematical and Information Sciences,	Commonwealth Scientific and Industrial Research Organisation	(CSIRO), Locked Bag 17, North Ryde, NSW 1670, Australia","Simian rotavirus A/SA11","Viruses",10923
"28810","Street,J.E.","Siegman,L.J.",1993,"Submitted (03-AUG-1993) Mathematical and Information Sciences,	Commonwealth Scientific and Industrial Research Organisation	(CSIRO), Locked Bag 17, North Ryde, NSW 1670, Australia","Simian rotavirus A/SA11","Viruses",10923
"116","Krystal,M.","Young,J.F.",1993,"Submitted (02-AUG-1993) Moount Sinai School of Medicine of the City	University of New York, One Gustave L. Levy Place, New York, NY	10029, USA","Influenza B virus (B/Lee/1940)","Viruses",518987
"215","Krystal,M.","Palese,P.",1993,"Submitted (02-AUG-1993) Moount Sinai School of Medicine of the City	University of New York, One Gustave L. Levy Place, New York, NY	10029, USA","Influenza B virus (B/Lee/1940)","Viruses",518987
"311","Krystal,M.","Wilson,I.A.",1993,"Submitted (02-AUG-1993) Moount Sinai School of Medicine of the City	University of New York, One Gustave L. Levy Place, New York, NY	10029, USA","Influenza B virus (B/Lee/1940)","Viruses",518987
"48","Krystal,M.","Skehel,J.J.",1993,"Submitted (02-AUG-1993) Moount Sinai School of Medicine of the City	University of New York, One Gustave L. Levy Place, New York, NY	10029, USA","Influenza B virus (B/Lee/1940)","Viruses",518987
"56","Krystal,M.","Wiley,D.C.",1993,"Submitted (02-AUG-1993) Moount Sinai School of Medicine of the City	University of New York, One Gustave L. Levy Place, New York, NY	10029, USA","Influenza B virus (B/Lee/1940)","Viruses",518987
"14515","Young,J.F.","Palese,P.",1993,"Submitted (02-AUG-1993) Moount Sinai School of Medicine of the City	University of New York, One Gustave L. Levy Place, New York, NY	10029, USA","Influenza B virus (B/Lee/1940)","Viruses",518987
"14611","Young,J.F.","Wilson,I.A.",1993,"Submitted (02-AUG-1993) Moount Sinai School of Medicine of the City	University of New York, One Gustave L. Levy Place, New York, NY	10029, USA","Influenza B virus (B/Lee/1940)","Viruses",518987
"1478","Young,J.F.","Skehel,J.J.",1993,"Submitted (02-AUG-1993) Moount Sinai School of Medicine of the City	University of New York, One Gustave L. Levy Place, New York, NY	10029, USA","Influenza B virus (B/Lee/1940)","Viruses",518987
"1486","Young,J.F.","Wiley,D.C.",1993,"Submitted (02-AUG-1993) Moount Sinai School of Medicine of the City	University of New York, One Gustave L. Levy Place, New York, NY	10029, USA","Influenza B virus (B/Lee/1940)","Viruses",518987
"28811","Palese,P.","Wilson,I.A.",1993,"Submitted (02-AUG-1993) Moount Sinai School of Medicine of the City	University of New York, One Gustave L. Levy Place, New York, NY	10029, USA","Influenza B virus (B/Lee/1940)","Viruses",518987
"2898","Palese,P.","Skehel,J.J.",1993,"Submitted (02-AUG-1993) Moount Sinai School of Medicine of the City	University of New York, One Gustave L. Levy Place, New York, NY	10029, USA","Influenza B virus (B/Lee/1940)","Viruses",518987
"2906","Palese,P.","Wiley,D.C.",1993,"Submitted (02-AUG-1993) Moount Sinai School of Medicine of the City	University of New York, One Gustave L. Levy Place, New York, NY	10029, USA","Influenza B virus (B/Lee/1940)","Viruses",518987
"4308","Wilson,I.A.","Skehel,J.J.",1993,"Submitted (02-AUG-1993) Moount Sinai School of Medicine of the City	University of New York, One Gustave L. Levy Place, New York, NY	10029, USA","Influenza B virus (B/Lee/1940)","Viruses",518987
"4316","Wilson,I.A.","Wiley,D.C.",1993,"Submitted (02-AUG-1993) Moount Sinai School of Medicine of the City	University of New York, One Gustave L. Levy Place, New York, NY	10029, USA","Influenza B virus (B/Lee/1940)","Viruses",518987
"5716","Skehel,J.J.","Wiley,D.C.",1993,"Submitted (02-AUG-1993) Moount Sinai School of Medicine of the City	University of New York, One Gustave L. Levy Place, New York, NY	10029, USA","Influenza B virus (B/Lee/1940)","Viruses",518987
"117","Naeve,C.","Webster,R.G.",1993,"Submitted (02-AUG-1993) Virology and Molecular Biology, St. Jude	Children's Research Hospital, Memphis, TN 38101, USA","Influenza A virus (A/seal/Mass/1/1980(H7N7))","Viruses",384493
"118","Both,G.W.","Siegman,L.J.",1993,"Submitted (03-AUG-1993) Mathematical and Information Sciences,	Commonwealth Scientific and Industrial Research Organisation	(CSIRO), Locked Bag 17, North Ryde, NSW 1670, Australia","Simian rotavirus A/SA11","Viruses",10923
"216","Both,G.W.","Bellamy,A.R.",1993,"Submitted (03-AUG-1993) Mathematical and Information Sciences,	Commonwealth Scientific and Industrial Research Organisation	(CSIRO), Locked Bag 17, North Ryde, NSW 1670, Australia","Simian rotavirus A/SA11","Viruses",10923
"312","Both,G.W.","Atkinson,P.H.",1993,"Submitted (03-AUG-1993) Mathematical and Information Sciences,	Commonwealth Scientific and Industrial Research Organisation	(CSIRO), Locked Bag 17, North Ryde, NSW 1670, Australia","Simian rotavirus A/SA11","Viruses",10923
"14516","Siegman,L.J.","Bellamy,A.R.",1993,"Submitted (03-AUG-1993) Mathematical and Information Sciences,	Commonwealth Scientific and Industrial Research Organisation	(CSIRO), Locked Bag 17, North Ryde, NSW 1670, Australia","Simian rotavirus A/SA11","Viruses",10923
"14612","Siegman,L.J.","Atkinson,P.H.",1993,"Submitted (03-AUG-1993) Mathematical and Information Sciences,	Commonwealth Scientific and Industrial Research Organisation	(CSIRO), Locked Bag 17, North Ryde, NSW 1670, Australia","Simian rotavirus A/SA11","Viruses",10923
"28812","Bellamy,A.R.","Atkinson,P.H.",1993,"Submitted (03-AUG-1993) Mathematical and Information Sciences,	Commonwealth Scientific and Industrial Research Organisation	(CSIRO), Locked Bag 17, North Ryde, NSW 1670, Australia","Simian rotavirus A/SA11","Viruses",10923
"119","Londo,D.R.","Davis,A.R.",1993,"Submitted (02-AUG-1993) Jonsson Comprehensive Cancer Center and	Department of Microbiology and Immunology, School of Medicine,	University of California, Los Angeles, CA 90024, USA","Influenza B virus (B/Singapore/222/79)","Viruses",107417
"217","Londo,D.R.","Nayak,D.P.",1993,"Submitted (02-AUG-1993) Jonsson Comprehensive Cancer Center and	Department of Microbiology and Immunology, School of Medicine,	University of California, Los Angeles, CA 90024, USA","Influenza B virus (B/Singapore/222/79)","Viruses",107417
"14517","Davis,A.R.","Nayak,D.P.",1993,"Submitted (02-AUG-1993) Jonsson Comprehensive Cancer Center and	Department of Microbiology and Immunology, School of Medicine,	University of California, Los Angeles, CA 90024, USA","Influenza B virus (B/Singapore/222/79)","Viruses",107417
"120","Concannon,P.","Salser,W.A.",1993,"Submitted (02-AUG-1993) Department of Biology, UCLA, Los Angeles,	CA 90024, USA","Influenza A virus (A/USSR/90/1977(H1N1))","Viruses",381516
"121","Cummings,I.W.","Salser,W.A.",1993,"Submitted (02-AUG-1993) Department of Molecular Biology, UCLA, Los	Angeles, CA 90024, USA","Influenza A virus (A/USSR/90/1977(H1N1))","Viruses",381516
"122","Pawlita,M.","Clad,A.",1993,"Submitted (03-AUG-1993) Deutsches Krebgforschungszentrum, Im	Neuenheimer Feld 280, 6900, Heidelberg, Germany","African green monkey polyomavirus","Viruses",12480
"218","Pawlita,M.","Zur Hausen,H.",1993,"Submitted (03-AUG-1993) Deutsches Krebgforschungszentrum, Im	Neuenheimer Feld 280, 6900, Heidelberg, Germany","African green monkey polyomavirus","Viruses",12480
"14518","Clad,A.","Zur Hausen,H.",1993,"Submitted (03-AUG-1993) Deutsches Krebgforschungszentrum, Im	Neuenheimer Feld 280, 6900, Heidelberg, Germany","African green monkey polyomavirus","Viruses",12480
"123","Guo,Y.W.","Huang,E.S.",1993,"Submitted (12-JUN-1993) University of North Carolina, Department of	Medicine, Chapel Hill, NC 27599-7925, USA","Human betaherpesvirus 5","Viruses",10359
"124","Pancino,G.","Fossati,I.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"219","Pancino,G.","Chappey,C.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"313","Pancino,G.","Castelot,S.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"49","Pancino,G.","Hurtrel,B.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"57","Pancino,G.","Moraillon,A.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"64","Pancino,G.","Klatzmann,D.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"72","Pancino,G.","Sonigo,P.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"14519","Fossati,I.","Chappey,C.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"14613","Fossati,I.","Castelot,S.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"1479","Fossati,I.","Hurtrel,B.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"1487","Fossati,I.","Moraillon,A.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"1494","Fossati,I.","Klatzmann,D.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"1502","Fossati,I.","Sonigo,P.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"28813","Chappey,C.","Castelot,S.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"2899","Chappey,C.","Hurtrel,B.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"2907","Chappey,C.","Moraillon,A.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"2914","Chappey,C.","Klatzmann,D.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"2922","Chappey,C.","Sonigo,P.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"4309","Castelot,S.","Hurtrel,B.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"4317","Castelot,S.","Moraillon,A.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"4324","Castelot,S.","Klatzmann,D.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"4332","Castelot,S.","Sonigo,P.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"5717","Hurtrel,B.","Moraillon,A.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"5724","Hurtrel,B.","Klatzmann,D.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"5732","Hurtrel,B.","Sonigo,P.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"7114","Moraillon,A.","Klatzmann,D.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"7122","Moraillon,A.","Sonigo,P.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"8502","Klatzmann,D.","Sonigo,P.",1993,"Submitted (11-JUN-1993) Genetique des Virus / CNRS UPR 415,	Institut Cochin de Genetique Moleculaire, 22 rue Mechain, Paris	75014, France","Feline immunodeficiency virus","Viruses",11673
"125","Olsen,C.W.","McGregor,M.W.",1993,"Submitted (11-JUN-1993) Department of Pathological Sciences, School	of Veterinary Medicine, University of Wisconsin, Madison, WI 53706,	USA","Influenza A virus (A/swine/Nebraska/1/1992(H1N1))","Viruses",383599
"220","Olsen,C.W.","Cooley,A.J.",1993,"Submitted (11-JUN-1993) Department of Pathological Sciences, School	of Veterinary Medicine, University of Wisconsin, Madison, WI 53706,	USA","Influenza A virus (A/swine/Nebraska/1/1992(H1N1))","Viruses",383599
"314","Olsen,C.W.","Schantz,B.",1993,"Submitted (11-JUN-1993) Department of Pathological Sciences, School	of Veterinary Medicine, University of Wisconsin, Madison, WI 53706,	USA","Influenza A virus (A/swine/Nebraska/1/1992(H1N1))","Viruses",383599
"410","Olsen,C.W.","Hotze,B.",1993,"Submitted (11-JUN-1993) Department of Pathological Sciences, School	of Veterinary Medicine, University of Wisconsin, Madison, WI 53706,	USA","Influenza A virus (A/swine/Nebraska/1/1992(H1N1))","Viruses",383599
"58","Olsen,C.W.","Hinshaw,V.S.",1993,"Submitted (11-JUN-1993) Department of Pathological Sciences, School	of Veterinary Medicine, University of Wisconsin, Madison, WI 53706,	USA","Influenza A virus (A/swine/Nebraska/1/1992(H1N1))","Viruses",383599
"14520","McGregor,M.W.","Cooley,A.J.",1993,"Submitted (11-JUN-1993) Department of Pathological Sciences, School	of Veterinary Medicine, University of Wisconsin, Madison, WI 53706,	USA","Influenza A virus (A/swine/Nebraska/1/1992(H1N1))","Viruses",383599
"14614","McGregor,M.W.","Schantz,B.",1993,"Submitted (11-JUN-1993) Department of Pathological Sciences, School	of Veterinary Medicine, University of Wisconsin, Madison, WI 53706,	USA","Influenza A virus (A/swine/Nebraska/1/1992(H1N1))","Viruses",383599
"14710","McGregor,M.W.","Hotze,B.",1993,"Submitted (11-JUN-1993) Department of Pathological Sciences, School	of Veterinary Medicine, University of Wisconsin, Madison, WI 53706,	USA","Influenza A virus (A/swine/Nebraska/1/1992(H1N1))","Viruses",383599
"1488","McGregor,M.W.","Hinshaw,V.S.",1993,"Submitted (11-JUN-1993) Department of Pathological Sciences, School	of Veterinary Medicine, University of Wisconsin, Madison, WI 53706,	USA","Influenza A virus (A/swine/Nebraska/1/1992(H1N1))","Viruses",383599
"28814","Cooley,A.J.","Schantz,B.",1993,"Submitted (11-JUN-1993) Department of Pathological Sciences, School	of Veterinary Medicine, University of Wisconsin, Madison, WI 53706,	USA","Influenza A virus (A/swine/Nebraska/1/1992(H1N1))","Viruses",383599
"28910","Cooley,A.J.","Hotze,B.",1993,"Submitted (11-JUN-1993) Department of Pathological Sciences, School	of Veterinary Medicine, University of Wisconsin, Madison, WI 53706,	USA","Influenza A virus (A/swine/Nebraska/1/1992(H1N1))","Viruses",383599
"2908","Cooley,A.J.","Hinshaw,V.S.",1993,"Submitted (11-JUN-1993) Department of Pathological Sciences, School	of Veterinary Medicine, University of Wisconsin, Madison, WI 53706,	USA","Influenza A virus (A/swine/Nebraska/1/1992(H1N1))","Viruses",383599
